"","id","national_sss","condition","procedure","manipulation_check","Q153_1","Q153_2","Q153_3","Q153_4","Q153_5","Q153_6","Q153_7","Q145_1","Q145_2","Q145_3","Q145_4","Q145_5","Q145_6","Q145_7","Q146_1","Q146_2","Q146_3","Q146_4","Q146_5","Q146_6","Q67_1","Q67_2","Q67_3","Q67_4","Q67_5","Q67_6","Q123_1","Q123_2","Q123_3","Q123_4","Q174","Q175","Q176","Q177","Q96","Q98","Q100","Q102","Q124_1","Q124_2","Q124_3","Q124_4","Q124_5","Q124_6","Q124_7","Q124_8","Q124_9","Q124_11","Q124_12","Q124_13","Q124_14","Q124_15","Q124_17","Q124_18","Q142","Q102_1","Q102_2","Q102_3","Q102_4","Q102_5","Q102_6","Q102_7","Q103_1","Q103_2","Q103_3","Q103_4","Q103_5","Q103_6","Q103_7","Q128","Q130","Q132","Q134","positive_emotion","negative_emotion","CH1_reverse","CH2_reverse","CH3_reverse","FH1_reverse","FH2_reverse","current_health","future_health","happiness1_reverse","happiness2_reverse","happiness_wake","happiness_general","exercise_intent","EC2_reverse","EC4_reverse","EC5_reverse","PT1_reverse","PT4_reverse","empathetic_concern","perspective_taking"
"172","21801",7,"low_sss","I would feel bad",2,3,4,2,3,4,3,1,2,4,3,3,3,3,3,1,3,1,3,3,3,3,3,2,3,3,2,5,2,1,4,4,6,5,4,5,6,4,4,43,53,58,18,55,38,52,26,23,59,6,24,16,13,16,15,4,3,3,3,2,1,4,3,3,3,3,3,3,3,3,2002,"2","21",4,3.1,2.4,3,4,4,1,2,3.33333333333333,1.5,4,4,4.75,4.75,32.1875,3,4,5,3,3,3.57142857142857,3
"173","21422",9,"low_sss","I would feel inferior. I would tell myself that these things don't matter and that I still have time to achieve the things I lust for but I would still feel internally down. I would still act with complete composure with no shame or angst but would still feel different inside. I would feel happy for those that I knew worked really hard and came from the bottom. I would probably feel angst towards those who had everything set up but I couldn't blame theme completely because I would know that I had plentiful resources and benefits.",3,3,2,1,3,1,4,1,1,4,5,4,4,3,4,2,2,1,4,2,3,3,4,3,3,2,3,4,2,1,4,6,5,6,2,6,5,6,2,72,72,73,56,27,28,30,38,53,82,16,88,20,25,77,55,3,5,1,4,1,1,3,4,2,4,4,3,5,3,4,2002,"2","11,13",5,3.7,1.7,2,3,3,2,2,2.66666666666667,1.75,6,6,5.75,5.75,50.75,5,5,5,4,3,4.42857142857143,3.85714285714286
"174","21804",7,"low_sss","I would feel somehow shamed to appeared on the scene, even if I know the people besides me are friends with me 5 years ago and we've lose contact since, I might not going to revisit them since I don't feel enough pride to be among them anymore.",3,4,3,1,4,2,4,3,2,3,4,4,4,4,4,2,2,3,2,3,4,3,2,2,3,2,2,2,3,3,2,3,3,2,3,3,3,3,3,50,41,70,51,29,30,30,50,29,45,90,75,51,30,29,29,4,2,3,4,2,4,4,4,2,4,4,3,4,4,4,1999,"2","11",4,3.9,2.3,4,4,4,4,4,3.33333333333333,3.5,5,5,3.25,3.5,45.5625,3,4,2,4,3,3.28571428571429,3.85714285714286
"175","21757",8,"low_sss","If I were to attend my 5-year college reunion and I was at the bottom of the ladder, I would come back uneasy. I would see everyone else in my class doing so well, but not myself. This would make me self conscious and sad at the meeting. I would be very timid, bu tI would also still say hello to everyone that I have not seen in 5 years.",3,3,1,1,2,1,3,1,1,4,4,3,3,3,3,1,1,1,1,1,2,2,4,2,2,2,4,3,3,3,3,5,5,5,2,5,5,5,2,25,71,65,46,70,55,50,44,30,10,21,40,80,80,19,55,2,4,2,4,2,1,3,3,2,3,3,2,3,2,2,2002,"2","51",4,3,1,2,4,2,3,3,2.33333333333333,3,6,6,5.25,5.25,47.5625,4,4,5,4,4,3.85714285714286,3
"176","21768",6,"low_sss","I would feel a little ashamed realizing how little impact I had on those around me.",3,4,2,1,4,1,4,1,1,4,4,4,4,4,4,1,1,1,2,2,1,3,2,3,4,2,3,2,2,1,5,5,5,5,4,6,5,5,4,42,42,56,42,49,31,30,39,36,31,70,50,42,59,35,44,1,3,1,3,1,1,4,4,2,4,4,4,4,4,4,2002,"1","51",4,3.7,1.3,4,3,3,4,1,3.16666666666667,2,4,4,4.75,5,43.625,5,5,5,4,2,4.14285714285714,3.71428571428571
"177","22305",6,"low_sss","worthless, scared of others' opinions, alone/lonely",3,3,2,1,2,1,4,1,3,4,4,2,1,3,1,1,2,3,1,1,2,3,4,4,2,3,4,4,3,2,4,5,5,5,3,5,5,5,3,55,40,60,65,45,70,70,60,40,40,50,40,65,60,55,65,3,4,2,3,2,1,4,4,1,4,4,3,4,3,4,2001,"1","51",5,2.6,1.6,2,2,2,2,2,2.33333333333333,2.25,5,5,5,5,55,4,4,5,5,3,4,3.85714285714286
"178","21945",7,"low_sss","I am a failure. I went to such a prestigious school that offered various opportunities yet I have somehow still at the bottom. I did work hard and tried my best. It doesn’t feel fair.",3,3,2,3,4,2,3,2,2,3,4,4,3,3,3,1,2,1,3,4,4,2,3,2,3,2,3,4,2,2,2,5,4,4,3,5,5,5,3,70,41,53,30,56,56,70,53,52,39,41,72,60,75,67,64,1,4,2,3,2,1,4,3,2,3,4,4,3,3,4,2003,"1","51",4,3.4,2.2,3,4,3,2,4,2.83333333333333,2.5,5,5,4.5,5,56.1875,4,4,5,4,2,3.85714285714286,3.28571428571429
"179","22293",7,"low_sss","I would be overly self-conscious and would continuously feel left out. I would feel like it was not my home, but a school I attended for a few years. I would awkwardly try to hold surface level conversations with others while not really wanting to be in them, but didn't have anything better to do. I would feel lost and out of place.",3,3,1,1,3,1,3,1,4,3,3,2,2,1,1,1,2,2,1,1,3,5,5,2,3,1,5,5,3,2,3,5,5,3,5,6,6,4,2,20,10,10,70,90,5,5,50,0,35,50,20,30,10,10,75,3,5,2,4,2,1,3,4,1,5,4,2,5,4,5,2003,"1","51",5,2.4,1.5,1,4,1,1,3,2.5,2.25,3,6,4,5.5,30.625,4,4,5,5,4,4.14285714285714,4.57142857142857
"180","22117",6,"low_sss","If I were at the bottom of the ladder, I would feel as if I had a very low-paying job that isn't challenging or interesting compared to everyone else at the reunion. I probably would not have had a lot of experiences in life and would be sad or depressed with the state of my life. I would most likely act shy or reserved instead of how outgoing and happy the people at the top of the ladder are. I would think that the people at the top of the ladder are much more superior and happier than I am and I would wish as if I had their life.",3,4,1,1,3,1,5,1,1,4,5,5,5,5,5,1,1,2,3,3,1,2,4,3,3,2,4,3,2,2,4,6,6,4,3,5,6,5,3,62,19,51,11,34,18,57,52,36,5,91,68,65,60,8,67,2,3,1,2,1,1,3,4,2,2,1,4,3,2,2,2002,"1","51",5,4.2,1.5,2,3,2,3,2,2.33333333333333,2.25,5,5,5.25,5.25,44,5,5,5,4,2,3.85714285714286,2.28571428571429
"181","22126",6,"low_sss","I would feel unhappy and not confident. I would be more shy and less willing to share details about my life.",3,1,1,1,2,1,5,1,1,2,4,4,5,3,4,1,1,1,1,1,1,2,5,5,2,2,5,3,3,3,3,6,6,3,1,6,6,3,1,90,90,100,85,70,70,90,80,70,100,100,90,80,100,100,95,1,5,1,4,3,1,3,3,2,2,3,1,5,2,4,2001,"1","51,59",4,3.1,1,1,1,1,3,3,1.5,3,7,7,5.5,5.5,88.125,5,3,5,4,5,4,3.57142857142857
"182","22353",6,"low_sss","Yesterday I went to my 5-year college reunion. I saw the students that I graduated with, who I have not seen all these 5 years. I didn't want to attend the event but ended up enjoying seeing how everyone's future ended up being. I'm happy to see that I'm more successful and have used my time better than everyone else. I won't be attending another one of these reunions though, I only came for the free food but I don't want to put my efforts into showing my spirit for this school anymore. They are just looking for my donations.",3,4,2,1,1,1,4,1,1,4,1,2,3,2,2,1,1,2,1,1,1,4,2,2,4,4,3,5,1,1,5,5,5,5,4,6,5,5,4,50,60,70,60,50,30,50,50,30,60,70,70,80,90,60,40,1,3,3,4,4,1,4,4,1,5,4,1,4,4,4,2003,"1","51",5,2.4,1.2,4,4,3,1,1,3.83333333333333,1,4,4,4.75,5,57.5,3,2,5,5,5,3.57142857142857,4.42857142857143
"183","22004",9,"low_sss","I felt like a disappointment today. I watched as people caught up with old friends, teammates, and peers. No one remembered me. I wish I had done more to impact those around me. I wish there had been someone around me back then to push me more, to encourage me to influence people's lives in a positive way like I know I can. I had a great opportunity to build connections and to network, but I didn't capitalize on those chances.",3,4,1,1,2,1,3,1,2,4,4,4,4,4,5,3,1,2,2,1,3,4,4,5,2,2,4,5,2,1,3,6,6,6,2,7,6,6,2,90,100,85,100,100,75,95,100,90,70,100,100,94,100,90,100,1,5,1,5,1,1,5,5,2,4,4,3,4,4,4,2002,"1","51",5,3.7,1.5,2,1,2,1,3,2.16666666666667,1.75,6,6,6,6.25,93.0625,5,5,5,4,3,5,3.85714285714286
"184","22379",8,"low_sss","If I were at the bottom of the ladder at my five year reunion, meaning that I had no perceived respect, success, or admiration, I would feel very incomplete. A large part in coming to Wake Forest was to set myself up for greatness in my future career, so I would feel as if I failed my past self.",3,4,1,1,4,1,5,1,2,5,5,5,4,3,4,1,2,2,3,1,4,4,2,4,3,4,2,4,3,2,5,5,5,6,3,6,5,6,3,20,20,80,70,50,40,40,70,30,20,50,50,30,80,30,70,3,4,1,5,1,1,4,5,1,4,5,3,4,2,4,2002,"1","51",5,4.3,1.5,4,2,4,2,1,3.5,2,5,5,5.25,5.5,46.875,5,5,5,5,3,4.71428571428571,3.85714285714286
"185","22322",4,"low_sss","My reunion was yesterday back at school. I feel so inadaquate compared to my classmates. There are all set in their current jobs or in med school close to finishing up. It took me too long to figure out what I wanted to do and now I am back to where I was when I first entered college. Single, living with my parents, unable to afford groceries and working a minimum wage job as I apply for grad schools. I feel like I have wasted my prime 5 years out of school with silly travel and not enough work and effort. I am even at a loss for what grad program I want to apply to.",3,2,3,2,2,1,3,1,1,2,3,3,3,2,3,1,5,5,2,2,4,4,2,2,5,5,1,4,3,1,3,4,1,4,6,4,2,4,4,10,80,0,65,80,92,92,65,1,3,4,18,7,5,5,67,1,5,1,5,1,5,5,5,1,5,5,3,5,5,5,2003,"1","21,51",5,2.7,2.3,4,4,5,2,3,4.5,2.25,2,4,2.75,3.5,37.125,5,5,1,5,3,4.42857142857143,4.71428571428571
"186","22007",9,"low_sss","Going to my 5-year college reunion has really made me feel worthless. I knew that I have not achieved a great deal of success since graduating from college, but seeing how successful and well off everyone else is feels like a kick to the face. I was embarrassed to share the details of my life and job because they felt so trivial in comparison to what my peers were accomplishing. I am struggling to keep a job, while many of my peers are now running successful start-ups or holding prominent positions at fortune 500 companies. As soon as I shared the details of my life with my peers, it seemed as if they began scoffing at me and my opinions were no longer important. It was all just another reminder of what my parents tell me every time I see them: I wasted a Wake Forest education, spending an insanely large sum of money just to end up worse off than the majority of people who went to state schools.",3,1,2,1,1,1,3,1,1,2,3,3,1,2,3,1,1,1,1,1,1,2,4,5,1,1,4,4,1,1,3,6,5,6,3,6,6,6,2,95,90,100,95,100,90,90,95,95,95,100,90,100,100,95,95,1,3,2,4,2,1,3,2,2,4,2,2,5,4,2,2002,"2","51",5,2,1.1,2,1,2,2,3,1.5,1.75,5,6,5.5,6,95.3125,4,4,5,4,4,3.57142857142857,3.57142857142857
"187","22241",9,"low_sss","I would have only talked to the relatively small number people that I got to know closely during my time there. I would assume that the majority of the people wouldn't really care about interacting with me. I would feel left out of the larger group dynamics and not be able to relate to many of my peers.",3,3,2,1,3,1,3,3,3,4,3,2,4,3,2,1,2,2,4,2,4,5,1,2,5,3,2,1,2,2,2,3,2,3,1,7,3,4,1,30,20,80,25,40,35,50,25,70,20,10,70,70,100,30,90,2,4,2,3,3,1,2,1,1,5,4,1,5,3,3,2001,"2","51",5,3.1,2.1,5,4,4,5,4,4.33333333333333,3.25,7,7,3.75,5.25,47.8125,4,3,5,5,5,3.14285714285714,4.28571428571429
"188","22134",7,"low_sss","I would be really awkward and ashamed. Other people are making big progress in their career, and why I am at the bottom of the ladder. I may even question whether if it is family background that makes other people ahead of me.",3,4,1,1,4,1,4,1,2,4,4,4,4,4,4,1,1,1,1,2,4,3,4,3,2,2,3,4,3,1,4,5,5,5,2,5,5,5,2,70,71,95,95,60,50,60,60,90,80,40,75,70,20,70,20,2,3,2,4,4,2,4,3,2,4,4,3,4,3,4,2002,"1","11",5,4,1.2,2,3,3,2,2,2.5,2,6,6,5.25,5.25,64.125,4,2,4,4,3,3.42857142857143,3.71428571428571
"189","21939",10,"low_sss","I saw everyone from Wake today. They're all doing well. Way better than me, and all I can think is How did I let this happen? How did I not think I needed to step it up and push harder? How do these people know what they're doing and where they're going? I feel like I can't compete with anyone.",3,3,1,2,3,1,4,NA,2,2,4,1,2,1,2,1,1,1,1,2,3,4,5,3,5,2,2,3,2,3,2,4,4,4,2,5,5,4,2,10,10,10,10,10,10,10,10,5,5,0,10,10,10,10,10,4,4,3,4,2,3,5,3,1,2,4,1,4,2,1,2002,"1","51",5,2.5,1.33333333333333,1,3,4,3,4,3.16666666666667,3,6,6,4.5,5,8.75,3,4,3,5,5,3.71428571428571,3.28571428571429
"190","22001",9,"low_sss",NA,2,3,4,3,4,2,2,2,3,2,3,1,2,3,2,1,4,5,1,2,3,4,4,3,2,1,3,4,3,2,3,5,4,5,3,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,2,1,4,2,1,4,2,2,3,1,3,2001,"1","51",5,2.5,2.7,2,3,3,2,3,2.5,2.5,5,5,4.75,5,NA,3,4,5,5,4,3.57142857142857,3.14285714285714
"191","21976",6,"low_sss","I would feel as though I wasted an opportunity at Wake Forest to be a leader and make a different. I think it might feel very lonely and despairing. Being on the bottom of that ladder means that there was a lack of connection made at Wake, and I would feel very sad and disappointed about that.",3,1,1,1,1,2,1,3,1,2,3,2,3,2,2,1,3,2,1,1,2,5,1,3,4,2,1,3,2,2,2,4,4,5,3,6,5,5,3,75,80,60,75,70,61,75,80,80,80,60,80,80,80,50,80,1,5,1,5,1,1,5,5,1,5,5,2,5,5,5,2002,"1","51",5,1.9,1.6,5,3,5,3,4,4,2.75,5,5,4.5,5.25,72.875,5,5,5,5,4,5,4.85714285714286
"192","22312",7,"low_sss","Yesterday I attended my 5-year college reunion. I went alone and everyone I encountered from my graduating class either didn't talk to me or remember my name. I was embarrassed to be there as everyone around me was talking about their ""great"" lives and all the amazing job opportunities they've already experienced. Looking back at my time at Wake Forest, I have many regrets, as I did not apply myself or take school seriously.",3,1,3,1,2,1,2,1,3,2,4,3,3,2,1,1,4,3,1,1,1,5,1,2,3,5,1,2,3,2,3,4,3,4,4,5,4,4,4,40,50,25,25,40,25,35,20,35,20,35,50,50,35,35,35,2,3,2,4,2,1,3,2,4,2,3,4,3,1,3,2002,"1","51",4,2.1,1.9,5,4,5,4,3,4.5,3,4,4,3.75,4.25,34.6875,4,4,5,2,2,3.57142857142857,2.28571428571429
"193","22130",7,"low_sss","I feel like I have completely let the opportunities in my life pass me by.  I have lost my friends out of selfishness and greed and feel extremely lonely and unaccomplished.  It is a truly heartbreaking combination.",3,3,2,1,4,1,4,2,1,5,5,4,4,4,4,1,4,1,4,3,3,2,3,3,3,1,2,3,2,2,5,6,5,6,2,5,6,6,2,90,90,100,70,100,89,96,54,79,100,100,65,82,100,67,52,1,5,1,5,2,1,5,4,1,3,4,3,5,5,4,2001,"1","51",4,4,2,3,3,4,3,1,2.66666666666667,2,6,6,5.75,5.75,83.375,5,4,5,5,3,4.71428571428571,4.14285714285714
"194","22374",9,"low_sss","The lack of respect or attention I receive is painful to see, as it is clearly different from the average person. Because of this lack of respect, I have no motivation to either support others or regard myself highly.",3,4,2,1,3,1,2,1,1,4,4,4,4,4,3,1,2,2,3,2,4,4,2,1,4,4,2,2,4,2,3,4,4,4,3,4,3,3,3,52,44,76,43,31,27,31,64,86,28,27,28,57,60,64,62,2,3,1,4,1,1,2,4,3,3,4,2,4,3,3,2003,"2","51",5,3.6,1.6,4,5,4,4,3,4.16666666666667,3.25,5,5,4.25,3.75,48.75,5,5,5,3,4,4,3.42857142857143
"195","22381",7,"low_sss","I would feel uncomfortable and not successful compared to my peers. I would also feel out of place and would want to try harder to get to the ""top"" of the ladder.",3,3,1,1,2,1,3,1,1,4,4,5,4,5,4,1,1,2,1,3,4,2,5,3,3,3,4,3,2,2,4,7,6,7,1,7,5,7,1,40,60,45,20,80,50,90,10,6,10,10,10,50,70,25,39,1,4,1,3,1,1,4,4,1,5,5,2,4,3,4,2003,"1","51",5,3.8,1.3,1,3,2,3,2,2.33333333333333,2.25,7,7,6.75,6.5,38.4375,5,5,5,5,4,4.28571428571429,4.28571428571429
"196","22368",8,"low_sss","I would be extremely upset if I was at the bottom of the ladder. I'm extremely disappointed in myself, and I'd be very worried what my parents, teachers, and friends think of me. I know I am a hard worker, so wonder if something big happened in my life that changed this.",3,4,3,2,3,1,4,1,3,5,5,4,4,4,4,1,3,1,2,3,3,3,2,2,4,3,2,2,2,2,3,5,4,5,3,5,5,4,3,30,52,68,23,43,3,58,48,28,9,32,36,85,92,27,54,2,5,1,4,1,1,4,4,2,2,1,4,3,3,2,2002,"1","59",5,4,2,4,4,4,4,3,3.66666666666667,2.75,5,5,4.75,4.75,43,5,5,5,4,2,4.57142857142857,2.42857142857143
"197","22184",9,"low_sss","After returning from my 5-year college reunion, I feel very low compared to my peers. Despite all having the same education and opportunities, they all earned more respect and are more successful than me. I felt like I didn't have a voice compared to them and that we aren't equals. I feel much less important than all of them. I don't understand how we all started at the same point yet all ended up so differently.",3,2,1,2,3,2,4,1,3,3,3,3,4,2,2,1,1,1,1,2,3,4,1,1,5,5,1,2,3,2,3,4,5,5,2,6,6,5,2,75,100,25,11,93,32,98,10,50,25,92,50,91,92,28,90,1,5,3,5,1,1,5,5,1,3,3,4,2,2,4,2003,"1","51",5,2.9,1.5,5,5,5,4,3,4.83333333333333,3,6,6,5,5.75,60.125,3,5,5,5,2,4.71428571428571,3
"198","22103",6,"low_sss","If i were at the bottom I would be almost mad to be at the reunion and would not want to talk or interact with anyone from my class as i wouldn't care for them. Overall being disrespectful and ignorant towards the school and others.",3,2,3,1,1,1,2,2,1,2,4,3,3,3,3,1,2,1,1,1,1,4,1,2,2,3,2,4,3,3,3,6,5,5,3,5,5,6,3,38,60,100,25,91,30,70,46,41,60,32,47,62,71,34,35,3,4,1,4,1,1,2,2,1,3,4,2,4,3,3,2002,"1","59",4,2.4,1.4,5,4,4,2,3,3.66666666666667,2.75,5,5,5.25,5.25,52.625,5,5,5,5,4,3.85714285714286,3.71428571428571
"199","22111",4,"low_sss","I attended to my 5-year college reunion. It was horrible, we all payed to get the best education yet I failed to succeed. I went in and talked to everyone who I haven't seen in years. When they asked ""what new projects have you been part of?"" or ""What do you do for a living?"" I kept it short and sweet. I would say ""nothing much, just living life to the fullest what about you?"" I know that I am happy and that is all that matters.",3,5,2,2,3,2,4,1,1,5,5,4,2,4,3,1,3,4,1,3,4,2,5,4,2,3,3,5,2,1,5,6,7,6,3,7,7,6,2,19,3,1,82,51,22,40,47,4,0,45,45,88,85,4,58,2,4,1,4,1,1,5,5,1,5,5,2,4,5,3,2002,"1","31",3,3.9,2,1,2,3,1,1,2.16666666666667,1.25,5,6,6,6.5,37.125,5,5,5,5,4,4.71428571428571,4.42857142857143
"200","22166",4,"low_sss","If I was at the bottom of the ladder I would feel as if I have a lower paying job, and be unable to contribute into some of the conversations of other students in the class. Along with that, I feel like I would be working in a job sphere separate from the ""typical"" higher bracket jobs. I also would feel like the other students would judge me for not being at their same level.",3,2,1,1,2,1,3,1,1,3,4,3,3,3,3,1,1,1,2,1,2,4,3,5,2,2,3,4,2,2,4,3,2,3,5,5,5,3,3,80,60,70,79,90,90,90,80,100,51,36,75,81,80,55,75,1,5,1,5,2,1,4,5,2,2,3,1,4,3,3,2002,"2","12,13",3,2.8,1.1,3,1,3,2,2,2.5,2,3,5,2.75,4.5,74.5,5,4,5,4,5,4.71428571428571,3.42857142857143
"201","22174",5,"low_sss","My low self esteem would validate itself by comparing the achievements of others to my struggles. I would think that I am a failure. I would feel very self conscious. I would probably feel embarrassed and not talk to many people.",3,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,3,1,1,3,2,4,5,3,2,4,3,3,2,3,4,4,3,5,4,4,3,5,50,70,50,30,100,100,100,100,NA,30,30,100,100,100,100,100,1,5,1,5,1,1,5,5,3,3,4,4,4,2,2,2002,"1","51",5,1.8,1.3,2,1,2,3,3,2,2.75,3,3,3.5,3.5,77.3333333333333,5,5,5,3,2,5,2.85714285714286
"202","22297",8,"low_sss","At the bottom of the ladder, I'd probably feel pretty out of place. I might feel a little resentful and upset with the people surrounding me knowing they took advantage of what was offered to them during college. I'd think I wasn't as good as the rest of the group and not as fortunate or well off.",3,3,1,1,3,1,4,1,1,4,5,5,5,5,5,1,1,1,3,2,4,3,5,5,3,2,5,5,3,2,4,6,6,6,2,7,6,6,2,60,35,89,34,67,81,23,36,17,19,29,23,50,79,19,28,3,5,2,4,3,1,3,4,2,4,4,3,3,2,4,2002,"2","51",5,4.3,1.3,1,1,1,1,2,1.83333333333333,2,6,6,6,6.25,43.0625,4,3,5,4,3,4,3.42857142857143
"203","22358",7,"low_sss","Dear Diary, Today was my five year college reunion. Growing up, I always envisioned showing up to the reunion very successful. I wanted to have influence and be settled in my life. However, that is not the case. I am disappointed in myself. I thought within the last five years I would have accomplished something with my life. I am embarassed to be at this reunion. I an ashamed that my peers are doing better than me and do not have anything to show for the loads of money I spent on college.",3,1,2,1,1,4,2,2,2,2,4,1,4,1,2,4,2,5,1,2,4,5,2,2,4,4,5,4,1,1,4,5,4,2,2,5,5,5,1,15,4,40,60,81,13,88,30,1,15,9,0,90,12,6,74,2,4,2,4,4,2,4,2,2,5,4,2,2,2,1,2002,"1","51",4,2.2,2.5,4,4,1,2,2,3.66666666666667,1.5,6,7,4.25,5.5,33.625,4,2,4,4,4,3.42857142857143,3.14285714285714
"204","22299",8,"low_sss","Man, it is really unfortunate that I am was so disrespected. I am sure that I would be pretty sad. Wake Forest is a school where people go with the intent of having success in their futures. We also learn that success comes in many different forms, so to be viewed with such disrespect would mean my life probably has not been too great since graduation.",3,2,2,1,1,1,3,1,1,3,3,4,4,3,3,1,1,1,2,2,2,3,4,4,3,2,3,3,3,2,4,5,6,5,3,5,5,5,3,40,60,80,20,80,80,80,25,50,50,75,70,75,55,60,60,2,4,1,3,2,2,3,3,2,4,4,3,3,3,3,2002,"2","51",5,2.8,1.3,2,2,3,3,2,2.5,2.5,5,5,5.25,5,60,5,4,4,4,3,3.71428571428571,3.42857142857143
"205","22177",5,"low_sss","Personally, I would feel extremely out of a place and somewhat embarrassed almost. I would not feel very comfortable attending the college reunion as a matter of fact. I would tend to be somewhat quiet and stray from conversation. I would most likely hold brief conversations with people who I knew during my time at the university and my interactions would be limited. If people asked me how I have been I would probably hesitate to answer and not know what to say.",2,1,3,1,1,1,2,1,1,2,5,4,3,1,3,1,1,2,1,1,2,4,5,5,3,1,5,5,2,1,3,5,4,4,4,5,4,4,4,70,30,85,25,40,75,85,70,50,NA,25,50,65,85,30,5,2,4,1,3,1,1,4,5,3,5,4,5,5,2,3,2000,"2","51",3,2.4,1.3,1,1,1,1,3,1.83333333333333,1.75,4,4,4.25,4.25,52.6666666666667,5,5,5,3,1,4.42857142857143,3.28571428571429
"206","22352",4,"low_sss","Looking at all these people around me, dressed in tuxedos and suits, wearing diamond rings and luxurious watches, I felt incredibly out of place. They started to chat, complimenting each other on the things they have done in and beyond college, while I sat in the corner sipping my drink alone. But this was not the worst; if they notice me, they might start laughing at me, mocking me for being a loner in college, hiding in my dorm, feeding off of university money. Even the professors don't know I existed, they say. I felt so uncomfortable, I just wanted to dig a hole and jump in. It's not my fault I'm not like the others.",3,1,3,3,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,4,4,5,2,4,3,4,5,3,4,3,3,3,3,5,5,5,5,3,NA,10,NA,NA,20,30,NA,NA,NA,NA,NA,NA,50,10,NA,30,3,4,2,4,1,1,5,5,1,3,4,3,4,3,4,2003,"1","11",3,1.4,1.9,1,4,2,1,3,3,2.75,3,5,3,5,25,4,5,5,5,3,4.57142857142857,3.71428571428571
"207","22378",7,"low_sss","I would be disappointed and feel embarrassed to attend in a way because I'd invested time and money into my time there.",3,3,1,1,1,1,3,1,1,3,2,2,2,2,2,1,1,1,1,1,1,4,1,3,2,3,2,3,3,2,4,4,4,3,5,5,4,4,4,NA,20,10,NA,NA,NA,10,NA,NA,NA,NA,NA,10,10,NA,NA,3,3,2,4,2,1,4,4,1,4,4,2,3,2,3,2003,"1","51",4,2.1,1,5,3,4,3,2,3.5,2.5,3,4,3.5,4.25,12,4,4,5,5,4,4,3.57142857142857
"208","22247",7,"low_sss","If I were at the bottom of the latter I would feel like a failure. I would feel as though I wasted my parents' money that they used to pay for my education here and that I did not make the most of the opportunities and resources that were provided to me. I would have a feeling of major regret and probably be overwhelmed with sadness.",3,1,1,1,1,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,4,4,4,2,5,4,2,2,3,6,5,5,1,6,5,6,1,100,70,100,100,100,100,100,100,50,50,100,100,100,100,100,100,1,4,1,2,2,1,3,2,3,4,4,2,4,1,1,2002,"1","51",5,1.6,1,2,2,1,2,3,2.16666666666667,2.25,7,7,5.75,6,91.875,5,4,5,3,4,3.57142857142857,3
"209","22363",6,"low_sss","I feel like I am being judged by everyone I saw at the reunion. I think that people do not care that I had gone or that I made any true friends at my time in Wake. I had stayed composed but did not talk to many people because I feel like they wouldn't want to talk to me. I was anxious the entire time and did not have fun because no one seemed to care that I had even attended Wake.",3,1,3,1,2,1,4,1,1,3,2,1,4,3,2,1,3,4,2,1,1,3,4,4,2,1,3,4,2,1,5,4,4,4,5,5,3,4,4,44,68,51,71,83,31,51,36,17,40,19,84,89,85,27,60,1,4,1,3,3,1,3,4,1,4,4,2,4,3,3,2003,"1","51",4,2.3,1.8,2,2,3,2,1,2.16666666666667,1.5,3,4,3.75,4,53.5,5,3,5,5,4,3.85714285714286,3.85714285714286
"210","22195",6,"low_sss","I felt as if I didn't belong at this reunion with people who were all much wealthier and better off than I. I felt embarrassed that they been much more successful in the real world than I had.",3,2,1,1,2,1,4,1,1,3,5,4,3,3,2,1,2,1,1,1,1,4,4,4,2,3,4,5,3,1,5,6,5,5,2,6,5,6,1,30,20,10,8,15,10,20,30,5,7,67,71,62,44,10,9,2,5,1,4,2,1,5,5,2,4,4,2,2,2,3,2003,"1","51",4,2.9,1.1,2,2,2,1,1,2.5,1.5,6,7,5.5,6,26.125,5,4,5,4,4,4.71428571428571,3.28571428571429
"211","21942",9,"low_sss","Yesterday I had my 5 year reunion. I feel terrible about myself. I went to a great school and somehow didn't go anywhere in life. I don't have a good job and am not in a good graduate school. I don't know what I am going to do. My parents spent so much money sending me here and no one even respected me because I didn't make any money and am not successful.",3,1,3,1,2,1,3,1,1,2,4,3,3,2,3,1,1,1,1,1,2,4,4,5,5,2,5,3,3,1,5,7,4,4,4,4,3,4,4,82,100,91,25,76,50,100,26,50,85,33,25,100,100,21,49,1,4,2,5,1,2,4,4,2,2,3,3,3,2,4,2003,"1","51",5,2.5,1.2,2,1,1,3,1,2.5,2,4,4,4.75,3.75,63.3125,4,5,4,4,3,4.28571428571429,3
